Frame,Segmentation
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000021180.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000021180.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000001980.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000001980.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000033480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000033480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000020640.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000020640.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000009000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000009000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000013020.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000013020.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000026640.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000026640.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000025740.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000025740.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000012480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000012480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000001380.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000001380.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000006120.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000006120.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000019740.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000019740.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000006480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000006480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000023700.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000023700.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000002520.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000002520.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000025800.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000025800.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000027180.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000027180.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000031620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000031620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000028560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000028560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000030720.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000030720.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000028920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000028920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000015000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000015000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000027840.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000027840.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000028080.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000028080.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000018480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000018480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000000540.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000000540.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000021600.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000021600.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000025680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000025680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000023460.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000023460.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000027480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000027480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000030180.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000030180.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000019920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000019920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000033960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000033960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000015480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000015480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000007320.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000007320.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000019680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000019680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000025320.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000025320.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/frames/000013260.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_30/segmentation/000013260.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000005100.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000005100.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000019980.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000019980.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000018780.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000018780.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000039360.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000039360.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000040680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000040680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000032940.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000032940.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000038340.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000038340.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000010740.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000010740.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000016560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000016560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000030900.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000030900.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000022020.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000022020.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000029220.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000029220.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000021300.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000021300.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000011700.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000011700.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000002820.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000002820.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000007860.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000007860.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000037440.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000037440.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000018180.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000018180.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000027000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000027000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000014880.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000014880.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000026520.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000026520.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000026760.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000026760.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000007260.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000007260.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000021420.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000021420.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000017460.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000017460.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000016680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000016680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000021780.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000021780.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000035640.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000035640.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000023940.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000023940.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000017580.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000017580.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000021360.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000021360.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000028020.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000028020.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000010860.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000010860.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000036960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000036960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000008340.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000008340.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000005580.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000005580.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000011640.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000011640.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000010800.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000010800.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000032340.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000032340.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000004260.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000004260.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000029100.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000029100.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000041520.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000041520.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000020700.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000020700.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000018840.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000018840.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000006780.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000006780.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000035280.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000035280.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000014040.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000014040.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000039660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000039660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000029280.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000029280.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000007380.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000007380.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000004680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000004680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000030000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000030000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000030240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000030240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000004620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000004620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000032640.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000032640.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000005760.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000005760.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000025440.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000025440.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000012780.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000012780.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000018420.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000018420.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000016140.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000016140.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000035820.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000035820.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000037320.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000037320.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000024720.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000024720.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000003180.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000003180.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000007620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000007620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000039780.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000039780.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000029460.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000029460.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000014400.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000014400.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000011940.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000011940.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000006240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000006240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000034500.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000034500.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000019560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000019560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000033600.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000033600.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000001680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000001680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000020940.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000020940.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000013920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000013920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000009540.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000009540.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000034920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000034920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000033660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000033660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000027420.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000027420.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000003960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000003960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000012000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000012000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000015540.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000015540.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000024960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000024960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000035220.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000035220.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000039240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000039240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000041940.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000041940.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000006540.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000006540.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000036300.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000036300.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000040200.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000040200.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000014220.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000014220.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000028440.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000028440.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000038160.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000038160.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000006960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000006960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000040620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000040620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000020460.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000020460.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000032700.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000032700.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000016020.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000016020.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000021660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000021660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000015960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000015960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000034740.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000034740.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000000240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000000240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000025500.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000025500.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/frames/000013980.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_06/segmentation/000013980.png
